"plot","all_genres","raw_genre","genre","clean_text"
"Anonymous videotapes presage a musician's murder conviction, and a gangster's girlfriend leads a mechanic astray.","Mystery, Thriller","Mystery","Crime_Thriller_Horror","anonymous videotape presage musician murder conviction gangster girlfriend lead mechanic astray"
"This Hong Kong-set crime drama follows the lives of a hitman, hoping to get out of the business, and his elusive female partner.","Comedy, Crime, Drama","Comedy","Comedy_Family","hong kongset crime drama follows life hitman hoping get business elusive female partner"
"A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him.","Animation, Adventure, Comedy","Animation","SciFi_Fantasy","fiveyearold boy develops relationship ponyo young goldfish princess longs become human falling love"
"A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.","Biography, Drama, History","Biography","Drama_Romance","corporate defense attorney take environmental lawsuit chemical company expose lengthy history pollution"
"A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth.","Drama","Drama","Drama_Romance","teenage hustler young man obsessed alien abduction cross path together discovering horrible liberating truth"
"World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.","Biography, Crime, Drama","Biography","Drama_Romance","worldrenowned civil right defense attorney bryan stevenson work free wrongly condemned death row prisoner"
"Sprawling epic covering the life of a Texas cattle rancher and his family and associates.","Drama, Western","Drama","Drama_Romance","sprawling epic covering life texas cattle rancher family associate"
"John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.","Action, Adventure, Thriller","Action","Action_Adventure","john mcclane harlem store owner targeted german terrorist simon new york city plan rob federal reserve building"
"Allied agents stage a daring raid on a castle where the Nazis are holding American brigadier general George Carnaby prisoner, but that's not all that's really going on.","Action, Adventure, War","Action","Action_Adventure","allied agent stage daring raid castle nazi holding american brigadier general george carnaby prisoner thats thats really going"
"In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.","Action, Adventure, Drama","Action","Action_Adventure","future japanese government capture class ninthgrade student force kill revolutionary battle royale act"
"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.","Crime, Drama, Musical","Crime","Crime_Thriller_Horror","two youngster rival new york city gang fall love tension respective friend build toward tragedy"
"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.","Comedy, Drama, Romance","Comedy","Comedy_Family","playboy becomes interested daughter family chauffeur serious brother would better man"
"A rebellious young man with a troubled past comes to a new town, finding friends and enemies.","Drama","Drama","Drama_Romance","rebellious young man troubled past come new town finding friend enemy"
"A scheming widow and her manipulative ex-lover make a bet regarding the corruption of a recently married woman.","Drama, Romance","Drama","Drama_Romance","scheming widow manipulative exlover make bet regarding corruption recently married woman"
"An up-and-coming gangster is tested by the insurgence of an unknown, very powerful threat.","Crime, Drama, Mystery","Crime","Crime_Thriller_Horror","upandcoming gangster tested insurgence unknown powerful threat"
"At a turning point in his life, a former tennis pro falls for an actress who happens to be dating his friend and soon-to-be brother-in-law.","Drama, Romance, Thriller","Drama","Drama_Romance","turning point life former tennis pro fall actress happens dating friend soontobe brotherinlaw"
"A renowned stage actor and director learns to cope with a big personal loss when he receives an offer to direct a production of Uncle Vanya in Hiroshima.","Drama","Drama","Drama_Romance","renowned stage actor director learns cope big personal loss receives offer direct production uncle vanya hiroshima"
"As France is nearing the end of the first Indochina War, an open-minded teenage boy finds himself torn between a rebellious urge to discover love, and the ever-present, almost dominating affection of his beloved mother.","Comedy, Drama","Comedy","Comedy_Family","france nearing end first indochina war openminded teenage boy find torn rebellious urge discover love everpresent almost dominating affection beloved mother"
"In 1863, the Northern and Southern forces fight at Gettysburg in the decisive battle of the American Civil War.","Drama, History, War","Drama","Drama_Romance","northern southern force fight gettysburg decisive battle american civil war"
"Incompetent police Detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.","Comedy, Crime","Comedy","Comedy_Family","incompetent police detective frank drebin must foil attempt assassinate queen elizabeth ii"
